image,distortion,filename,path,detections,confidence_threshold
TCGA_CS_4942_19970222_18,perspective_warp,TCGA_CS_4942_19970222_18_perspective_warp.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_18_perspective_warp.png,1,0.25
TCGA_CS_4942_19970222_18,barrel_distortion,TCGA_CS_4942_19970222_18_barrel_distortion.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_18_barrel_distortion.png,1,0.25
TCGA_CS_4942_19970222_18,pixelation,TCGA_CS_4942_19970222_18_pixelation.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_18_pixelation.png,0,0.25
TCGA_CS_4942_19970222_19,original,TCGA_CS_4942_19970222_19_original.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_19_original.png,1,0.25
TCGA_CS_4942_19970222_19,gaussian_noise,TCGA_CS_4942_19970222_19_gaussian_noise.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_19_gaussian_noise.png,1,0.25
TCGA_CS_4942_19970222_19,salt_and_pepper,TCGA_CS_4942_19970222_19_salt_and_pepper.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_19_salt_and_pepper.png,1,0.25
TCGA_CS_4942_19970222_19,gaussian_blur,TCGA_CS_4942_19970222_19_gaussian_blur.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_19_gaussian_blur.png,1,0.25
TCGA_CS_4942_19970222_19,brightness_contrast,TCGA_CS_4942_19970222_19_brightness_contrast.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_19_brightness_contrast.png,1,0.25
TCGA_CS_4942_19970222_19,rotation,TCGA_CS_4942_19970222_19_rotation.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_19_rotation.png,0,0.25
TCGA_CS_4942_19970222_19,perspective_warp,TCGA_CS_4942_19970222_19_perspective_warp.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_19_perspective_warp.png,1,0.25
TCGA_CS_4942_19970222_19,barrel_distortion,TCGA_CS_4942_19970222_19_barrel_distortion.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_19_barrel_distortion.png,1,0.25
TCGA_CS_4942_19970222_19,pixelation,TCGA_CS_4942_19970222_19_pixelation.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_19_pixelation.png,0,0.25
TCGA_CS_4942_19970222_2,original,TCGA_CS_4942_19970222_2_original.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_2_original.png,0,0.25
TCGA_CS_4942_19970222_2,gaussian_noise,TCGA_CS_4942_19970222_2_gaussian_noise.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_2_gaussian_noise.png,0,0.25
TCGA_CS_4942_19970222_2,salt_and_pepper,TCGA_CS_4942_19970222_2_salt_and_pepper.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_2_salt_and_pepper.png,0,0.25
TCGA_CS_4942_19970222_2,gaussian_blur,TCGA_CS_4942_19970222_2_gaussian_blur.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_2_gaussian_blur.png,0,0.25
TCGA_CS_4942_19970222_2,brightness_contrast,TCGA_CS_4942_19970222_2_brightness_contrast.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_2_brightness_contrast.png,0,0.25
TCGA_CS_4942_19970222_2,rotation,TCGA_CS_4942_19970222_2_rotation.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_2_rotation.png,0,0.25
TCGA_CS_4942_19970222_2,perspective_warp,TCGA_CS_4942_19970222_2_perspective_warp.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_2_perspective_warp.png,0,0.25
TCGA_CS_4942_19970222_2,barrel_distortion,TCGA_CS_4942_19970222_2_barrel_distortion.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_2_barrel_distortion.png,1,0.25
TCGA_CS_4942_19970222_2,pixelation,TCGA_CS_4942_19970222_2_pixelation.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_2_pixelation.png,0,0.25
TCGA_CS_4942_19970222_20,original,TCGA_CS_4942_19970222_20_original.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_20_original.png,1,0.25
TCGA_CS_4942_19970222_20,gaussian_noise,TCGA_CS_4942_19970222_20_gaussian_noise.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_20_gaussian_noise.png,1,0.25
TCGA_CS_4942_19970222_20,salt_and_pepper,TCGA_CS_4942_19970222_20_salt_and_pepper.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_20_salt_and_pepper.png,1,0.25
TCGA_CS_4942_19970222_20,gaussian_blur,TCGA_CS_4942_19970222_20_gaussian_blur.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_20_gaussian_blur.png,0,0.25
TCGA_CS_4942_19970222_20,brightness_contrast,TCGA_CS_4942_19970222_20_brightness_contrast.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_20_brightness_contrast.png,0,0.25
TCGA_CS_4942_19970222_20,rotation,TCGA_CS_4942_19970222_20_rotation.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_20_rotation.png,1,0.25
TCGA_CS_4942_19970222_20,perspective_warp,TCGA_CS_4942_19970222_20_perspective_warp.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_20_perspective_warp.png,1,0.25
TCGA_CS_4942_19970222_20,barrel_distortion,TCGA_CS_4942_19970222_20_barrel_distortion.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_20_barrel_distortion.png,1,0.25
TCGA_CS_4942_19970222_20,pixelation,TCGA_CS_4942_19970222_20_pixelation.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_20_pixelation.png,0,0.25
TCGA_CS_4942_19970222_3,original,TCGA_CS_4942_19970222_3_original.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_3_original.png,0,0.25
TCGA_CS_4942_19970222_3,gaussian_noise,TCGA_CS_4942_19970222_3_gaussian_noise.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_3_gaussian_noise.png,1,0.25
TCGA_CS_4942_19970222_3,salt_and_pepper,TCGA_CS_4942_19970222_3_salt_and_pepper.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_3_salt_and_pepper.png,0,0.25
TCGA_CS_4942_19970222_3,gaussian_blur,TCGA_CS_4942_19970222_3_gaussian_blur.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_3_gaussian_blur.png,0,0.25
TCGA_CS_4942_19970222_3,brightness_contrast,TCGA_CS_4942_19970222_3_brightness_contrast.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_3_brightness_contrast.png,0,0.25
TCGA_CS_4942_19970222_3,rotation,TCGA_CS_4942_19970222_3_rotation.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_3_rotation.png,1,0.25
TCGA_CS_4942_19970222_3,perspective_warp,TCGA_CS_4942_19970222_3_perspective_warp.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_3_perspective_warp.png,1,0.25
TCGA_CS_4942_19970222_3,barrel_distortion,TCGA_CS_4942_19970222_3_barrel_distortion.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_3_barrel_distortion.png,0,0.25
TCGA_CS_4942_19970222_3,pixelation,TCGA_CS_4942_19970222_3_pixelation.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_3_pixelation.png,0,0.25
TCGA_CS_4942_19970222_4,original,TCGA_CS_4942_19970222_4_original.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_4_original.png,1,0.25
TCGA_CS_4942_19970222_4,gaussian_noise,TCGA_CS_4942_19970222_4_gaussian_noise.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_4_gaussian_noise.png,0,0.25
TCGA_CS_4942_19970222_4,salt_and_pepper,TCGA_CS_4942_19970222_4_salt_and_pepper.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_4_salt_and_pepper.png,0,0.25
TCGA_CS_4942_19970222_4,gaussian_blur,TCGA_CS_4942_19970222_4_gaussian_blur.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_4_gaussian_blur.png,0,0.25
TCGA_CS_4942_19970222_4,brightness_contrast,TCGA_CS_4942_19970222_4_brightness_contrast.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_4_brightness_contrast.png,1,0.25
TCGA_CS_4942_19970222_4,rotation,TCGA_CS_4942_19970222_4_rotation.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_4_rotation.png,1,0.25
TCGA_CS_4942_19970222_4,perspective_warp,TCGA_CS_4942_19970222_4_perspective_warp.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_4_perspective_warp.png,1,0.25
TCGA_CS_4942_19970222_4,barrel_distortion,TCGA_CS_4942_19970222_4_barrel_distortion.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_4_barrel_distortion.png,1,0.25
TCGA_CS_4942_19970222_4,pixelation,TCGA_CS_4942_19970222_4_pixelation.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_4_pixelation.png,0,0.25
TCGA_CS_4942_19970222_5,original,TCGA_CS_4942_19970222_5_original.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_5_original.png,1,0.25
TCGA_CS_4942_19970222_5,gaussian_noise,TCGA_CS_4942_19970222_5_gaussian_noise.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_5_gaussian_noise.png,0,0.25
TCGA_CS_4942_19970222_5,salt_and_pepper,TCGA_CS_4942_19970222_5_salt_and_pepper.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_5_salt_and_pepper.png,1,0.25
TCGA_CS_4942_19970222_5,gaussian_blur,TCGA_CS_4942_19970222_5_gaussian_blur.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_5_gaussian_blur.png,1,0.25
TCGA_CS_4942_19970222_5,brightness_contrast,TCGA_CS_4942_19970222_5_brightness_contrast.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_5_brightness_contrast.png,1,0.25
TCGA_CS_4942_19970222_5,rotation,TCGA_CS_4942_19970222_5_rotation.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_5_rotation.png,1,0.25
TCGA_CS_4942_19970222_5,perspective_warp,TCGA_CS_4942_19970222_5_perspective_warp.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_5_perspective_warp.png,1,0.25
TCGA_CS_4942_19970222_5,barrel_distortion,TCGA_CS_4942_19970222_5_barrel_distortion.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_5_barrel_distortion.png,1,0.25
TCGA_CS_4942_19970222_5,pixelation,TCGA_CS_4942_19970222_5_pixelation.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_5_pixelation.png,0,0.25
TCGA_CS_4942_19970222_6,original,TCGA_CS_4942_19970222_6_original.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_6_original.png,1,0.25
TCGA_CS_4942_19970222_6,gaussian_noise,TCGA_CS_4942_19970222_6_gaussian_noise.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_6_gaussian_noise.png,1,0.25
TCGA_CS_4942_19970222_6,salt_and_pepper,TCGA_CS_4942_19970222_6_salt_and_pepper.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_6_salt_and_pepper.png,1,0.25
TCGA_CS_4942_19970222_6,gaussian_blur,TCGA_CS_4942_19970222_6_gaussian_blur.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_6_gaussian_blur.png,0,0.25
TCGA_CS_4942_19970222_6,brightness_contrast,TCGA_CS_4942_19970222_6_brightness_contrast.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_6_brightness_contrast.png,1,0.25
TCGA_CS_4942_19970222_6,rotation,TCGA_CS_4942_19970222_6_rotation.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_6_rotation.png,1,0.25
TCGA_CS_4942_19970222_6,perspective_warp,TCGA_CS_4942_19970222_6_perspective_warp.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_6_perspective_warp.png,1,0.25
TCGA_CS_4942_19970222_6,barrel_distortion,TCGA_CS_4942_19970222_6_barrel_distortion.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_6_barrel_distortion.png,1,0.25
TCGA_CS_4942_19970222_6,pixelation,TCGA_CS_4942_19970222_6_pixelation.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_6_pixelation.png,0,0.25
TCGA_CS_4942_19970222_7,original,TCGA_CS_4942_19970222_7_original.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_7_original.png,1,0.25
TCGA_CS_4942_19970222_7,gaussian_noise,TCGA_CS_4942_19970222_7_gaussian_noise.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_7_gaussian_noise.png,1,0.25
TCGA_CS_4942_19970222_7,salt_and_pepper,TCGA_CS_4942_19970222_7_salt_and_pepper.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_7_salt_and_pepper.png,1,0.25
TCGA_CS_4942_19970222_7,gaussian_blur,TCGA_CS_4942_19970222_7_gaussian_blur.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_7_gaussian_blur.png,0,0.25
TCGA_CS_4942_19970222_7,brightness_contrast,TCGA_CS_4942_19970222_7_brightness_contrast.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_7_brightness_contrast.png,0,0.25
TCGA_CS_4942_19970222_7,rotation,TCGA_CS_4942_19970222_7_rotation.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_7_rotation.png,1,0.25
TCGA_CS_4942_19970222_7,perspective_warp,TCGA_CS_4942_19970222_7_perspective_warp.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_7_perspective_warp.png,1,0.25
TCGA_CS_4942_19970222_7,barrel_distortion,TCGA_CS_4942_19970222_7_barrel_distortion.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_7_barrel_distortion.png,1,0.25
TCGA_CS_4942_19970222_7,pixelation,TCGA_CS_4942_19970222_7_pixelation.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_7_pixelation.png,0,0.25
TCGA_CS_4942_19970222_8,original,TCGA_CS_4942_19970222_8_original.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_8_original.png,1,0.25
TCGA_CS_4942_19970222_8,gaussian_noise,TCGA_CS_4942_19970222_8_gaussian_noise.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_8_gaussian_noise.png,1,0.25
TCGA_CS_4942_19970222_8,salt_and_pepper,TCGA_CS_4942_19970222_8_salt_and_pepper.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_8_salt_and_pepper.png,1,0.25
TCGA_CS_4942_19970222_8,gaussian_blur,TCGA_CS_4942_19970222_8_gaussian_blur.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_8_gaussian_blur.png,1,0.25
TCGA_CS_4942_19970222_8,brightness_contrast,TCGA_CS_4942_19970222_8_brightness_contrast.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_8_brightness_contrast.png,1,0.25
TCGA_CS_4942_19970222_8,rotation,TCGA_CS_4942_19970222_8_rotation.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_8_rotation.png,1,0.25
TCGA_CS_4942_19970222_8,perspective_warp,TCGA_CS_4942_19970222_8_perspective_warp.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_8_perspective_warp.png,1,0.25
TCGA_CS_4942_19970222_8,barrel_distortion,TCGA_CS_4942_19970222_8_barrel_distortion.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_8_barrel_distortion.png,1,0.25
TCGA_CS_4942_19970222_8,pixelation,TCGA_CS_4942_19970222_8_pixelation.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_8_pixelation.png,0,0.25
TCGA_CS_4942_19970222_9,original,TCGA_CS_4942_19970222_9_original.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_9_original.png,1,0.25
TCGA_CS_4942_19970222_9,gaussian_noise,TCGA_CS_4942_19970222_9_gaussian_noise.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_9_gaussian_noise.png,1,0.25
TCGA_CS_4942_19970222_9,salt_and_pepper,TCGA_CS_4942_19970222_9_salt_and_pepper.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_9_salt_and_pepper.png,1,0.25
TCGA_CS_4942_19970222_9,gaussian_blur,TCGA_CS_4942_19970222_9_gaussian_blur.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_9_gaussian_blur.png,1,0.25
TCGA_CS_4942_19970222_9,brightness_contrast,TCGA_CS_4942_19970222_9_brightness_contrast.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_9_brightness_contrast.png,1,0.25
TCGA_CS_4942_19970222_9,rotation,TCGA_CS_4942_19970222_9_rotation.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_9_rotation.png,1,0.25
TCGA_CS_4942_19970222_9,perspective_warp,TCGA_CS_4942_19970222_9_perspective_warp.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_9_perspective_warp.png,1,0.25
TCGA_CS_4942_19970222_9,barrel_distortion,TCGA_CS_4942_19970222_9_barrel_distortion.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_9_barrel_distortion.png,1,0.25
TCGA_CS_4942_19970222_9,pixelation,TCGA_CS_4942_19970222_9_pixelation.png,results\results_augmented\distorted_images\TCGA_CS_4942_19970222_9_pixelation.png,0,0.25
TCGA_CS_4943_20000902_1,original,TCGA_CS_4943_20000902_1_original.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_1_original.png,0,0.25
TCGA_CS_4943_20000902_1,gaussian_noise,TCGA_CS_4943_20000902_1_gaussian_noise.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_1_gaussian_noise.png,1,0.25
TCGA_CS_4943_20000902_1,salt_and_pepper,TCGA_CS_4943_20000902_1_salt_and_pepper.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_1_salt_and_pepper.png,0,0.25
TCGA_CS_4943_20000902_1,gaussian_blur,TCGA_CS_4943_20000902_1_gaussian_blur.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_1_gaussian_blur.png,0,0.25
TCGA_CS_4943_20000902_1,brightness_contrast,TCGA_CS_4943_20000902_1_brightness_contrast.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_1_brightness_contrast.png,0,0.25
TCGA_CS_4943_20000902_1,rotation,TCGA_CS_4943_20000902_1_rotation.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_1_rotation.png,0,0.25
TCGA_CS_4943_20000902_1,perspective_warp,TCGA_CS_4943_20000902_1_perspective_warp.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_1_perspective_warp.png,1,0.25
TCGA_CS_4943_20000902_1,barrel_distortion,TCGA_CS_4943_20000902_1_barrel_distortion.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_1_barrel_distortion.png,0,0.25
TCGA_CS_4943_20000902_1,pixelation,TCGA_CS_4943_20000902_1_pixelation.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_1_pixelation.png,0,0.25
TCGA_CS_4943_20000902_10,original,TCGA_CS_4943_20000902_10_original.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_10_original.png,1,0.25
TCGA_CS_4943_20000902_10,gaussian_noise,TCGA_CS_4943_20000902_10_gaussian_noise.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_10_gaussian_noise.png,1,0.25
TCGA_CS_4943_20000902_10,salt_and_pepper,TCGA_CS_4943_20000902_10_salt_and_pepper.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_10_salt_and_pepper.png,1,0.25
TCGA_CS_4943_20000902_10,gaussian_blur,TCGA_CS_4943_20000902_10_gaussian_blur.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_10_gaussian_blur.png,1,0.25
TCGA_CS_4943_20000902_10,brightness_contrast,TCGA_CS_4943_20000902_10_brightness_contrast.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_10_brightness_contrast.png,1,0.25
TCGA_CS_4943_20000902_10,rotation,TCGA_CS_4943_20000902_10_rotation.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_10_rotation.png,1,0.25
TCGA_CS_4943_20000902_10,perspective_warp,TCGA_CS_4943_20000902_10_perspective_warp.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_10_perspective_warp.png,1,0.25
TCGA_CS_4943_20000902_10,barrel_distortion,TCGA_CS_4943_20000902_10_barrel_distortion.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_10_barrel_distortion.png,1,0.25
TCGA_CS_4943_20000902_10,pixelation,TCGA_CS_4943_20000902_10_pixelation.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_10_pixelation.png,0,0.25
TCGA_CS_4943_20000902_11,original,TCGA_CS_4943_20000902_11_original.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_11_original.png,1,0.25
TCGA_CS_4943_20000902_11,gaussian_noise,TCGA_CS_4943_20000902_11_gaussian_noise.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_11_gaussian_noise.png,1,0.25
TCGA_CS_4943_20000902_11,salt_and_pepper,TCGA_CS_4943_20000902_11_salt_and_pepper.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_11_salt_and_pepper.png,1,0.25
TCGA_CS_4943_20000902_11,gaussian_blur,TCGA_CS_4943_20000902_11_gaussian_blur.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_11_gaussian_blur.png,0,0.25
TCGA_CS_4943_20000902_11,brightness_contrast,TCGA_CS_4943_20000902_11_brightness_contrast.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_11_brightness_contrast.png,1,0.25
TCGA_CS_4943_20000902_11,rotation,TCGA_CS_4943_20000902_11_rotation.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_11_rotation.png,1,0.25
TCGA_CS_4943_20000902_11,perspective_warp,TCGA_CS_4943_20000902_11_perspective_warp.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_11_perspective_warp.png,1,0.25
TCGA_CS_4943_20000902_11,barrel_distortion,TCGA_CS_4943_20000902_11_barrel_distortion.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_11_barrel_distortion.png,1,0.25
TCGA_CS_4943_20000902_11,pixelation,TCGA_CS_4943_20000902_11_pixelation.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_11_pixelation.png,0,0.25
TCGA_CS_4943_20000902_12,original,TCGA_CS_4943_20000902_12_original.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_12_original.png,1,0.25
TCGA_CS_4943_20000902_12,gaussian_noise,TCGA_CS_4943_20000902_12_gaussian_noise.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_12_gaussian_noise.png,0,0.25
TCGA_CS_4943_20000902_12,salt_and_pepper,TCGA_CS_4943_20000902_12_salt_and_pepper.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_12_salt_and_pepper.png,1,0.25
TCGA_CS_4943_20000902_12,gaussian_blur,TCGA_CS_4943_20000902_12_gaussian_blur.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_12_gaussian_blur.png,0,0.25
TCGA_CS_4943_20000902_12,brightness_contrast,TCGA_CS_4943_20000902_12_brightness_contrast.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_12_brightness_contrast.png,1,0.25
TCGA_CS_4943_20000902_12,rotation,TCGA_CS_4943_20000902_12_rotation.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_12_rotation.png,1,0.25
TCGA_CS_4943_20000902_12,perspective_warp,TCGA_CS_4943_20000902_12_perspective_warp.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_12_perspective_warp.png,2,0.25
TCGA_CS_4943_20000902_12,barrel_distortion,TCGA_CS_4943_20000902_12_barrel_distortion.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_12_barrel_distortion.png,1,0.25
TCGA_CS_4943_20000902_12,pixelation,TCGA_CS_4943_20000902_12_pixelation.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_12_pixelation.png,0,0.25
TCGA_CS_4943_20000902_13,original,TCGA_CS_4943_20000902_13_original.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_13_original.png,1,0.25
TCGA_CS_4943_20000902_13,gaussian_noise,TCGA_CS_4943_20000902_13_gaussian_noise.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_13_gaussian_noise.png,1,0.25
TCGA_CS_4943_20000902_13,salt_and_pepper,TCGA_CS_4943_20000902_13_salt_and_pepper.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_13_salt_and_pepper.png,2,0.25
TCGA_CS_4943_20000902_13,gaussian_blur,TCGA_CS_4943_20000902_13_gaussian_blur.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_13_gaussian_blur.png,0,0.25
TCGA_CS_4943_20000902_13,brightness_contrast,TCGA_CS_4943_20000902_13_brightness_contrast.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_13_brightness_contrast.png,0,0.25
TCGA_CS_4943_20000902_13,rotation,TCGA_CS_4943_20000902_13_rotation.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_13_rotation.png,1,0.25
TCGA_CS_4943_20000902_13,perspective_warp,TCGA_CS_4943_20000902_13_perspective_warp.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_13_perspective_warp.png,1,0.25
TCGA_CS_4943_20000902_13,barrel_distortion,TCGA_CS_4943_20000902_13_barrel_distortion.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_13_barrel_distortion.png,1,0.25
TCGA_CS_4943_20000902_13,pixelation,TCGA_CS_4943_20000902_13_pixelation.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_13_pixelation.png,0,0.25
TCGA_CS_4943_20000902_14,original,TCGA_CS_4943_20000902_14_original.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_14_original.png,0,0.25
TCGA_CS_4943_20000902_14,gaussian_noise,TCGA_CS_4943_20000902_14_gaussian_noise.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_14_gaussian_noise.png,1,0.25
TCGA_CS_4943_20000902_14,salt_and_pepper,TCGA_CS_4943_20000902_14_salt_and_pepper.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_14_salt_and_pepper.png,1,0.25
TCGA_CS_4943_20000902_14,gaussian_blur,TCGA_CS_4943_20000902_14_gaussian_blur.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_14_gaussian_blur.png,0,0.25
TCGA_CS_4943_20000902_14,brightness_contrast,TCGA_CS_4943_20000902_14_brightness_contrast.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_14_brightness_contrast.png,0,0.25
TCGA_CS_4943_20000902_14,rotation,TCGA_CS_4943_20000902_14_rotation.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_14_rotation.png,0,0.25
TCGA_CS_4943_20000902_14,perspective_warp,TCGA_CS_4943_20000902_14_perspective_warp.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_14_perspective_warp.png,1,0.25
TCGA_CS_4943_20000902_14,barrel_distortion,TCGA_CS_4943_20000902_14_barrel_distortion.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_14_barrel_distortion.png,1,0.25
TCGA_CS_4943_20000902_14,pixelation,TCGA_CS_4943_20000902_14_pixelation.png,results\results_augmented\distorted_images\TCGA_CS_4943_20000902_14_pixelation.png,0,0.25
